word,definition
"neglect","fail to attend to"
"neglect","give little or no attention to"
"neglect","fail to do something"
"netball","a team game that resembles basketball"
"numbers","an illegal daily lottery"
"nursing","the work of caring for the sick or injured or infirm"
"nursing","nourishing at the breast"
"nursing","the profession of a nurse"
"necking","affectionate play (or foreplay without contact with the genital organs)"
"necking","the molding at the top of a column"
"netting","creating nets"
"netting","a net of transparent fabric with a loose open weave"
"neology","the act of inventing a word or phrase"
"neology","a newly invented word or phrase"
"nurture","helping someone grow up to be an accepted member of the community"
"nurture","the properties acquired as a consequence of the way you were treated as a child"
"nurture","to help develop, help grow"
"nurture","provide with nourishment"
"nurture","bring up"
"nanomia","small creatures resembling pieces of fuzzy rope"
"neritid","operculate seasnail of coastal waters with a short spiral shell"
"narwhal","small Arctic whale, the male having a long spiral ivory tusk, also spelled narwhale"
"noctuid","usually dull-colored medium-sized nocturnal moth"
"nylghai","large Indian antelope"
"nylghau","large Indian antelope"
"nervure","one of the horny ribs that stiffen and support the wing of an insect"
"nervure","any of the vascular bundles or ribs that form the branching framework of conducting and supporting tissues in a leaf or other plant organ"
"novelty","cheap showy jewelry or ornament on clothing"
"novelty","a small inexpensive mass-produced article"
"novelty","originality by virtue of being new and surprising"
"nosegay","an arrangement of flowers that is usually given as a present"
"nursery","a building with glass walls and roof"
"nursery","a child's room for a baby"
"nacelle","a streamlined enclosure for an aircraft engine"
"nadolol","a beta-adrenergic blocking agent (trade name Corgard) that is used to treat hypertension and angina"
"niblick","an iron with considerable loft"
"necklet","decoration worn about the neck (fur piece or tight necklace) as an ornament"
"nightie","lingerie consisting of a loose dress designed to be worn in bed by women"
"necktie","neckwear consisting of a long narrow piece of material worn under a collar and tied in knot at the front"
"ninepin","a bowling pin of the type used in playing ninepins or (in England) skittles"
"nankeen","a durable fabric formerly loomed by hand in China from natural cotton having a yellowish color"
"neglige","a loose dressing gown for women"
"neolith","a stone tool from the Neolithic Age"
"narthex","a vestibule leading to the nave of a church"
"narthex","portico at the west end of an early Christian basilica or church"
"nogging","rough brick masonry used to fill in the gaps in a wooden frame"
"network","an open fabric of string or rope or wire woven together at regular intervals"
"network","in broadcasting, a communication system consisting of a group of broadcasting stations that all transmit the same programs"
"network","(electronics) a system of interconnected electronic components or circuits"
"network","a system of intersecting lines or channels"
"network","an interconnected system of things or people"
"network","communicate with and within a group"
"nosebag","a canvas bag that is used to feed an animal (such as a horse)"
"nostrum","patent medicine whose efficacy is questionable"
"nostrum","hypothetical remedy for all ills or diseases"
"nunnery","the convent of a community of nuns"
"narcism","an exceptional interest in and admiration for yourself"
"naivete","lack of sophistication or worldliness"
"naivety","lack of sophistication or worldliness"
"newness","the quality of being new"
"nowness","the quality of being the present"
"nimiety","a quantity much larger than is needed"
"nephron","any of the small tubules that are the excretory units of the vertebrate kidney"
"nucleus","the central structure of the lens that is surrounded by the cortex"
"nucleus","a part of the cell containing DNA and RNA and responsible for growth and reproduction"
"nucleus","any histologically identifiable mass of neural cell bodies in the brain or spinal cord"
"nucleus","a small group of indispensable persons or things"
"nucleus","the positively charged dense center of an atom"
"nucleus","(astronomy) the center of the head of a comet"
"nostril","either one of the two external openings to the nasal cavity in the nose"
"no-goal","a nonexistent goal"
"neoteny","an evolutionary trend to be born earlier so that development is cut off at an earlier stage and juvenile characteristics are retained in adults of the species"
"novella","a short novel"
"nullity","something that is null (especially an enactment that has no legal validity)"
"nullity","the state of nonexistence"
"nosh-up","a large satisfying meal"
"nirvana","any place of complete bliss and delight and peace"
"nirvana","(Hinduism and Buddhism) the beatitude that transcends the cycle of reincarnation"
"nombril","the center point on a shield"
"neutron","an elementary particle with 0 charge and mass about equal to a proton"
"nucleon","a constituent (proton or neutron) of an atomic nucleus"
"non-Jew","a Christian as contrasted with a Jew"
"niggler","someone who constantly criticizes in a petty way"
"newsboy","a boy who delivers newspapers"
"nominee","a politician who is running for public office"
"nutcase","someone deranged and possibly dangerous"
"nebbish","(Yiddish) a timid unfortunate simpleton"
"nebbech","(Yiddish) a timid unfortunate simpleton"
"neonate","a baby from birth to four weeks"
"narcist","someone in love with themselves"
"nonsuch","model of excellence or perfection of a kind"
"no-show","someone who shirks duty"
"no-show","a guest who fails to notify a hotel or restaurant when canceling a reservation"
"noticer","someone who gives formal notice"
"noticer","someone who takes notice"
"nudnick","(Yiddish) someone who is a boring pest"
"nibbler","a biter who takes dainty repeated bites"
"niggard","a selfish person who is unwilling to give or spend"
"niqaabi","an observant Muslim woman who covers her face and hands when in public or in the presence of any man outside her immediate family"
"newsman","a person who investigates and reports or edits news stories"
"natator","a person who travels through the water by swimming"
"norther","a wind that blows from the north"
"nectary","a gland (often a protuberance or depression) that secretes nectar"
"nigella","any plant of the genus Nigella"
"nin-sin","Chinese herb with palmately compound leaves and small greenish flowers and forked aromatic roots believed to have medicinal powers"
"nailrod","tall marsh plant with cylindrical seed heads that explode when mature shedding large quantities of down"
"nitweed","annual wiry-stemmed North American weed with minute scalelike leaves and small yellow flowers"
"nonagon","a nine-sided polygon"
"neuroma","any tumor derived from cells of the nervous system"
"nemesis","something causing misery or death"
"neotony","the state resulting when juvenile characteristics are retained by the adults of a species"
"niobium","a soft grey ductile metallic element used in alloys"
"niobite","a black mineral that is an ore of niobium and tantalum"
"nitrile","any of a class of organic compounds containing the cyano radical -CN"
"naphtha","any of various volatile flammable liquid hydrocarbon mixtures"
"nitride","a compound containing nitrogen and a more electropositive element (such as phosphorus or a metal)"
"notepad","a pad of paper for keeping notes"
"nitrate","any compound containing the nitrate group (such as a salt or ester of nitric acid)"
"nitrate","treat with nitric acid, so as to change an organic compound into a nitrate"
"nitrite","the radical -NO2 or any compound containing it (such as a salt or ester of nitrous acid)"
"noonday","the middle of the day"
"noonday","of or at the middle of the day"
"nictate","briefly shut the eyes"
"necrose","undergo necrosis"
"nigrify","make or become black"
"nullify","make ineffective by counterbalancing the effect of"
"nullify","show to be invalid"
"nullify","declare invalid"
"nitrify","treat (soil) with nitrates"
"nitrify","treat with nitrogen or a nitrogen compound"
"nitrify","convert into nitric acid, nitrous acid, or nitrate, especially with the action of nitrobacteria"
"nonplus","be a mystery or bewildering to"
"nitpick","be overly critical"
"narrate","narrate or give a detailed account of"
"narrate","provide commentary for a film, for example"
"netmail","communicate electronically on the computer"
"nourish","provide with nourishment"
"nourish","give nourishment to"
"nutrify","give nourishment to"
"nunatak","a ridge of exposed rock not covered by snow or ice"
"nibling","child of one's sibling, especially in the plural or as a gender-neutral term"
"oftener","more often or more frequently"
"overtly","in an overt manner"
"onwards","in a forward direction"
"outside","outside a building"
"outside","on the outside"
"outside","(of a baseball pitch) on the far side of home plate from the batter"
"outside","originating or belonging beyond some bounds:'the outside world'"
"outside","on or toward an outer edge"
"outside","functioning outside the boundaries or precincts of an organized unit"
"outside","coming from the outside"
"outside","very unlikely"
"outside","located, suited for, or taking place in the open air"
"outside","relating to or being on or near the outer side or limit"
"outside","the outer side or surface of something"
"outside","the region that is outside of something"
"outside","leading to or from the outside"
"outside","from or between other countries"
"onshore","on the edge of the land"
"onshore","(of winds) coming from the sea toward the land"
"onshore","on or toward the land"
"o'clock","according to the clock, usually used at whole hour intervals"
"outward","toward the outside"
"outward","relating to physical reality rather than with thoughts or the mind"
"outward","that is going out or leaving"
"onstage","on the stage"
"onstage","situated or taking place on the area of a stage visible to the audience"
"offhand","in a casually inconsiderate manner"
"offhand","without previous thought or preparation"
"offhand","casually thoughtless or inconsiderate"
"offhand","with little or no preparation or forethought"
"offside","illegally in advance of the ball or puck"
"offside","illegally beyond a prescribed line or area or ahead of the ball or puck"
"offside","(sport) the mistake of occupying an illegal position on the playing field (in football, soccer, ice hockey, field hockey, etc.)"
"oversea","beyond or across the sea"
"oversea","being or passing over or across the sea"
"onymous","bearing a name"
"overdue","past due"
"ominous","presaging ill fortune"
"ominous","threatening or foreshadowing evil or tragic developments"
"optimum","most desirable possible under a restriction expressed or implied"
"optimum","most favorable conditions or greatest degree or amount possible under given circumstances"
"optimal","most desirable possible under a restriction expressed or implied"
"one-way","moving or permitting movement in one direction only"
"opaline","having a play of lustrous rainbow colors"
"obscene","suggestive of or tending to moral looseness"
"obscene","designed to incite to indecency or lust"
"obscene","offensive to the mind"
"obscure","not clearly understood or expressed"
"obscure","marked by difficulty of style or expression"
"obscure","remote and separate physically or socially"
"obscure","not drawing attention"
"obscure","not famous or acclaimed"
"obscure","difficult to find"
"obscure","make obscure or unclear"
"obscure","make undecipherable or imperceptible by obscuring or concealing"
"obscure","reduce a vowel to a neutral one, such as a schwa"
"obscure","make unclear, indistinct, or blurred"
"obscure","make less visible or unclear"
"ordered","marked by an orderly, logical, and aesthetically consistent relation of parts"
"ordered","having a systematic arrangement"
"ordered","disposed or placed in a particular kind of order"
"offbeat","informal terms"
"offbeat","an unaccented beat (especially the last beat of a measure)"
"ongoing","currently happening"
"oblique","indirect in departing from the accepted or proper way"
"oblique","slanting or inclined in direction or course or position--neither parallel nor perpendicular nor right-angled"
"oblique","a diagonally arranged abdominal muscle on either side of the torso"
"oblique","any grammatical case other than the nominative"
"operose","characterized by effort to the point of exhaustion"
"operant","having influence or producing an effect"
"organic","constitutional in the structure of something (especially your physical makeup)"
"organic","involving or affecting physiology or bodily organs"
"organic","simple and healthful and close to nature"
"organic","relating or belonging to the class of chemical compounds having a carbon basis"
"organic","being or relating to or derived from or having properties characteristic of living organisms"
"organic","of or relating to foodstuff grown or raised without synthetic fertilizers or pesticides or hormones"
"organic","a fertilizer that is derived from animal or vegetable matter"
"odds-on","having a better than even chance of success"
"outmost","situated at the farthest possible point from a center"
"ox-eyed","having large round eyes like those of an ox"
"opening","first or beginning"
"opening","the first of a series of actions"
"opening","the act of opening something"
"opening","becoming open or being made open"
"opening","a recognized sequence of moves at the beginning of a game of chess"
"opening","an entrance equipped with a hatch"
"opening","a vacant or unobstructed space that is man-made"
"opening","an aperture or hole that opens into a bodily cavity"
"opening","a possible alternative"
"opening","the initial part of the introduction"
"opening","the first performance, as of a theatrical production"
"opening","a ceremony accompanying the start of some enterprise"
"opening","an open or empty space in or between things"
"opening","opportunity especially for employment or promotion"
"odorous","having a natural fragrance"
"odorous","emitting an odor"
"odorous","having odor or a characteristic odor"
"odd-job","not regular or skilled"
"overall","involving only main features"
"overall","including everything"
"overall","work clothing consisting of denim trousers usually with a bib and shoulder straps"
"overall","a loose protective coverall or smock worn over ordinary clothing for dirty work"
"off-key","inaccurate in pitch"
"onerous","not easily borne"
"outbred","bred of parents not closely related"
"outsize","larger than normal for its kind"
"outsize","an unusual garment size (especially one that is very large)"
"oceanic","constituting or living in the open sea"
"oceanic","resembling the ocean in apparent limitlessness in extent or degree"
"oceanic","relating to or occurring or living in or frequenting the open ocean"
"orotund","(of sounds) full and rich"
"orotund","ostentatiously lofty in style"
"obvious","easily perceived by the senses or grasped by the mind"
"on-site","taking place or located at the site"
"obliged","under a moral obligation to do something"
"opposed","being in opposition or having an opponent"
"on-line","being in progress now"
"on-line","connected to a computer network or accessible by computer"
"on-line","on a regular route of a railroad or bus or airline system"
"orderly","devoid of violence or disruption"
"orderly","clean or organized"
"orderly","a male hospital attendant who has general duties that do not involve the medical treatment of patients"
"orderly","a soldier who serves as an attendant to a superior officer"
"overage","too old to be useful"
"overage","a surplus or excess of money or merchandise that is on hand and that exceeds expectations"
"old-hat","out of fashion"
"old-hat","repeated too often"
"onetime","belonging to some prior time"
"opulent","rich and superior in quality"
"oviform","rounded like an egg"
"oldline","adhering to conservative or reactionary principles"
"obovate","(of a leaf shape) egg-shaped with the narrower end at the base"
"ordinal","being or denoting a numerical order in a series"
"ordinal","of or relating to a taxonomic order"
"ordinal","the number designating place in an ordered sequence"
"octuple","having eight units or components"
"one-man","designed for or restricted to a single person"
"overfed","too well nourished"
"opencut","(of mines and mining) worked from the exposed surface"
"overarm","with hand brought forward and down from above shoulder level"
"outcast","excluded from a society"
"outcast","a person who is rejected (from society or home)"
"oneiric","of or relating to or suggestive of dreams"
"optical","of or relating to or involving light or optics"
"optical","relating to or using sight"
"optical","of or relating to or resembling the eye"
"orbital","of or relating to an orbit"
"orbital","of or relating to the eye socket"
"ovarian","of or involving the ovaries"
"osmotic","of or relating to osmosis"
"Ottoman","of or relating to the Ottoman Empire or its people or its culture"
"Olympic","of or relating to the Olympic Games"
"Olympic","of the region of Olympia in Greece or its inhabitants"
"outdoor","pertaining to or concerning the outdoors or outdoor activities"
"outdoor","located, suited for, or taking place in the open air"
"Oxonian","of or pertaining to or characteristic of the city of Oxford, England, or its inhabitants"
"Oxonian","of or pertaining to or characteristic of Oxford University"
"osseous","composed of or containing bone"
"ousting","the act of ejecting someone or forcing them out"
"odyssey","a long wandering and eventful journey"
"outrage","a wantonly cruel act"
"outrage","the act of scandalizing"
"outrage","a disgraceful event"
"outrage","a feeling of righteous anger"
"outrage","strike with disgust or revulsion"
"outrage","violate the sacred character of a place or language"
"oculism","the craft of an oculist"
"offense","(criminal law) an act punishable by law"
"offense","the action of attacking an enemy"
"offense","a lack of politeness"
"offense","a feeling of anger caused by being offended"
"offense","the team that has the ball (or puck) and is trying to score"
"offence","(criminal law) an act punishable by law"
"offence","the action of attacking an enemy"
"offence","a lack of politeness"
"offence","a feeling of anger caused by being offended"
"offence","the team that has the ball (or puck) and is trying to score"
"onanism","a method of birth control in which coitus is initiated but the penis is deliberately withdrawn before ejaculation"
"outlook","the act of looking out"
"outlook","belief about (or mental picture of) the future"
"outlook","a habitual or characteristic mental attitude that determines how you will interpret and respond to situations"
"overrun","too much production or more than expected"
"overrun","run beyond or past"
"overrun","seize the position of and defeat"
"overrun","invade in great numbers"
"overrun","flow or run over (a limit or brim)"
"overrun","occupy in large numbers or live on a host"
"origami","the Japanese art of folding paper into shapes representing objects (e.g., flowers or birds)"
"overuse","exploitation to the point of diminishing returns"
"overuse","make use of too often or too extensively"
"opinion","the reason for a court's judgment (as opposed to the decision itself)"
"opinion","a vague idea in which some confidence is placed"
"opinion","a personal belief or judgment that is not founded on proof or certainty"
"opinion","a belief or sentiment shared by most people"
"opinion","the legal document stating the reasons for a judicial decision"
"opinion","a message expressing a belief about something"
"ortolan","brownish Old World bunting often eaten as a delicacy"
"ostrich","fast-running African flightless bird with two-toed feet"
"ostrich","a person who refuses to face reality or recognize the truth (a reference to the popular notion that the ostrich hides from danger by burying its head in the sand)"
"oldwife","a common long-tailed sea duck of the northern parts of the United States"
"oldwife","tropical Atlantic fish"
"oilbird","nocturnal fruit-eating bird of South America that has fatty young yielding an oil that is used instead of butter"
"opossum","nocturnal arboreal marsupial having a naked prehensile tail found from southern North America to northern South America"
"opossum","small furry Australian arboreal marsupials having long usually prehensile tails"
"octopod","a cephalopod with eight arms but lacking an internal shell"
"octopus","bottom-living cephalopod having a soft oval body with eight long tentacles"
"octopus","tentacles of octopus prepared as food"
"ortygan","any of several East Indian birds"
"odonate","large primitive predatory aquatic insect having two pairs of membranous wings"
"oarfish","thin deep-water tropical fish 20 to 30 feet long having a red dorsal fin"
"oilfish","very large deep-water snake mackerel"
"omnibus","providing for many things at once"
"omnibus","a vehicle carrying many passengers"
"omnibus","an anthology of articles on a related subject or an anthology of the works of a single author"
"oddment","something unusual -- perhaps worthy of collecting"
"oddment","a piece of cloth that is left over after the rest has been used or sold"
"ottoman","a low seat or a stool to rest the feet of a seated person"
"ottoman","thick cushion used as a seat"
"orchard","garden consisting of a small cultivated wood without undergrowth"
"overlap","a flap that lies over another part"
"overlap","the property of partial coincidence in time"
"overlap","a representation of common ground between theories or phenomena"
"overlap","coincide partially or wholly"
"overlap","extend over and cover a part of"
"orphrey","a richly embroidered edging on an ecclesiastical vestment"
"obverse","the side of a coin or medal bearing the principal stamp or design"
"obverse","the more conspicuous of two alternatives or cases or sides"
"ocarina","egg-shaped terra cotta wind instrument with a mouthpiece and finger holes"
"ossuary","any receptacle for the burial of human bones"
"outfall","the outlet of a river or drain or other source of water"
"outpost","a military post stationed at a distance from the main body of troops"
"outpost","a settlement on the frontier of civilization"
"outpost","a station in a remote or sparsely populated location"
"outturn","what is produced in a given time period"
"outsole","the outer sole of a shoe or boot that is the bottom of the shoe and makes contact with the ground"
"outwork","subsidiary defensive structure lying outside the main fortified area"
"organdy","a sheer stiff muslin"
"oilskin","a macintosh made from cotton fabric treated with oil and pigment to make it waterproof"
"organza","a fabric made of silk or a silklike fabric that resembles organdy"
"obelisk","a stone pillar having a rectangular cross section tapering towards a pyramidal top"
"obelisk","a character used in printing to indicate a cross reference or footnote"
"overlay","a layer of decorative material (such as gold leaf or wood veneer) applied over a surface"
"overlay","protective covering consisting, for example, of a layer of boards applied to the studs and joists of a building to strengthen it and serve as a foundation for a weatherproof exterior"
"overlay","to kill by lying on"
"overlay","put something on top of something else"
"oarlock","a holder attached to the gunwale of a boat that holds the oar in place and acts as a fulcrum for rowing"
"orbiter","man-made equipment that orbits around the earth or the moon"
"ocellus","an eyelike marking (as on the wings of some butterflies)"
"ocellus","an eye having a single lens"
"opacity","the quality of being opaque to a degree"
"opacity","incomprehensibility resulting from obscurity of meaning"
"opacity","the phenomenon of not permitting the passage of electromagnetic radiation"
"oneness","the quality of being united into one"
"oddness","eccentricity that is not easily explained"
"oddness","the parity of odd numbers (not divisible by two)"
"oldness","the quality of being old"
"oldness","the opposite of youngness"
"obesity","more than average fatness"
"obelion","the craniometric point on the sagittal suture near the lamboid suture"
"ophryon","the craniometric point in the midline of the forehead immediately above the orbits"
"orifice","an aperture or hole that opens into a bodily cavity"
"ossicle","a small bone"
"overlip","the upper lip"
"omentum","a fold of peritoneum supporting the viscera"
"occiput","back part of the head or skull"
"oviduct","either of a pair of tubes conducting the egg from the ovary to the uterus"
"organon","a system of principles for philosophic or scientific investigations"
"oxyopia","unusually acute vision"
"operand","a quantity upon which a mathematical operation is performed"
"outline","a schematic or preliminary plan"
"outline","a sketchy summary of the main points of an argument or theory"
"outline","the line that appears to bound an object"
"outline","describe roughly or briefly or give the main points or summary of"
"outline","trace the shape of"
"outline","draw up an outline or sketch for something"
"otology","the branch of medicine concerned with the ear"
"outlier","an extreme deviation from the mean"
"outlier","a person who lives away from his place of work"
"orology","the science of mountains"
"oxytone","word having stress or an acute accent on the last syllable"
"outtake","a scene that is filmed but is not used in the final editing of the film"
"ovation","enthusiastic recognition (especially one accompanied by loud applause)"
"obloquy","a false accusation of an offense or a malicious misrepresentation of someone's words or actions"
"obloquy","state of disgrace resulting from public abuse"
"overbid","(bridge) a bid that is higher than your opponent's bid (especially when your partner has not bid at all and your bid exceeds the value of your hand)"
"overbid","a bid that is higher than preceding bids"
"overbid","bid more than the object is worth"
"overbid","to bid for more tricks than one can expect to win,"
"omicron","the 15th letter of the Greek alphabet"
"octette","a musical composition written for eight performers"
"octette","eight people considered as a unit"
"octette","a set of eight similar things considered as a unit"
"octette","eight performers or singers who perform together"
"oratory","addressing an audience formally, usually a long and rhetorical address and often pompous"
"oration","an instance of oratory"
"outcome","something that results"
"outcome","a phenomenon that follows and is caused by some previous phenomenon"
"one-off","a happening that occurs only once and is not repeated"
"outflow","the discharge of a fluid from some container"
"outflow","a natural flow of ground water"
"outflow","the process of flowing out"
"oatmeal","meal made from rolled or ground oats"
"oatmeal","porridge made of rolled oats"
"oatcake","thin flat unleavened cake of baked oatmeal"
"oxheart","large heart-shaped sweet cherry with soft flesh"
"oxheart","any of several cultivated sweet cherries having sweet juicy heart-shaped fruits"
"oregano","pungent leaves used as seasoning with meats and fowl and in stews and soups and omelets"
"oregano","aromatic Eurasian perennial"
"oenomel","wine mixed with honey"
"outback","inaccessible and sparsely populated"
"outback","the bush country of the interior of Australia"
"outport","a subsidiary port built in deeper water than the original port (but usually farther from the center of trade)"
"outcrop","the part of a rock formation that appears above the surface of the surrounding land"
"outcrop","appear on the surface, come to the surface on the ground"
"opposer","someone who offers opposition"
"ostiary","someone who guards an entrance"
"ostiary","the lowest of the minor Holy Orders in the unreformed Western Church but now suppressed by the Roman Catholic Church"
"outgoer","someone who leaves one country to settle in another"
"oddball","a person with an unusual or odd personality"
"onanist","a person who practices masturbation"
"officer","any person in the armed services who holds a position of authority or command"
"officer","someone who is appointed or elected to an office and who holds a position of trust"
"officer","a person authorized to serve in a position of authority on a vessel"
"officer","a member of a police force"
"officer","direct or command as an officer"
"oldster","an elderly person"
"oculist","a medical doctor specializing in the diagnosis and treatment of diseases of the eye"
"oculist","a person skilled in testing for defects of vision in order to prescribe corrective glasses"
"orderer","an organizer who puts things in order"
"orderer","someone who places an order to buy"
"oarsman","someone who rows a boat"
"obliger","someone who performs a service or does a favor"
"offerer","someone who presents something to another for acceptance or rejection"
"offeror","someone who presents something to another for acceptance or rejection"
"oilseed","any of several seeds that yield oil"
"othonna","a South African plant of the genus Othonna having smooth often fleshy leaves and heads of yellow flowers"
"ostiole","a small pore especially one in the reproductive bodies of certain algae and fungi through which spores pass"
"orogeny","the process of mountain formation (especially by the upward displacement of the earth's crust)"
"osmosis","(biology, chemistry) diffusion of molecules through a semipermeable membrane from a place of higher concentration to a place of lower concentration until the concentration on both sides is equal"
"oersted","the magnetic field strength 1 cm from a unit magnetic pole"
"ouguiya","the basic unit of money in Mauritania"
"octagon","an eight-sided polygon"
"osteoma","a slow growing benign tumor of consisting of bone tissue"
"otalgia","an ache localized in the middle or inner ear"
"olivine","a mineral consisting of magnesium iron silicate"
"ozonide","any of a class of unstable chemical compounds resulting from the addition of ozone to a double bond in an unsaturated compound"
"olefine","any unsaturated aliphatic hydrocarbon"
"omega-3","a polyunsaturated fatty acid whose carbon chain has its first double valence bond three carbons from the beginning"
"omega-6","a polyunsaturated fatty acid whose carbon chain has its first double valence bond six carbons from the beginning"
"oxidant","a substance that oxidizes another substance"
"oxalate","a salt or ester of oxalic acid"
"oxidase","any of the enzymes that catalyze biological oxidation"
"oxyacid","any acid that contains oxygen"
"opsonin","an antibody in blood serum that attaches to invading microorganisms and other antigens to make them more susceptible to the action of phagocytes"
"off-day","a day when things go poorly"
"ovulate","produce and discharge eggs"
"outwear","exhaust or get tired through overuse or great strain or stress"
"outwear","last longer than others"
"operate","perform surgery on"
"operate","happen"
"operate","perform a movement in military or naval tactics in order to secure an advantage in attack or defense"
"operate","handle and cause to function"
"operate","keep engaged"
"operate","perform as expected when applied"
"operate","direct or control"
"opalize","replace or convert into opal"
"opalize","make opalescent"
"opalise","replace or convert into opal"
"opalise","make opalescent"
"oxidize","add oxygen to or combine with oxygen"
"oxidize","enter into a combination with oxygen or become converted into an oxide"
"oxidise","add oxygen to or combine with oxygen"
"oxidise","enter into a combination with oxygen or become converted into an oxide"
"oxidate","add oxygen to or combine with oxygen"
"oxidate","enter into a combination with oxygen or become converted into an oxide"
"outmode","make unfashionable, outdated, or obsolete"
"opacify","become opaque"
"opacify","make opaque"
"outgrow","grow too large or too mature for"
"outgrow","grow faster than"
"ozonize","convert (oxygen) into ozone"
"ozonise","convert (oxygen) into ozone"
"obtrude","thrust oneself in as if by force"
"obtrude","push to thrust outward"
"observe","stick to correctly or closely"
"observe","make mention of"
"observe","observe with care or pay close attention to"
"observe","discover or determine the existence, presence, or fact of"
"observe","watch attentively"
"observe","follow with the eyes or the mind"
"observe","show respect towards"
"observe","behave as expected during of holidays or rites"
"observe","conform one's action or practice to"
"outroar","roar louder than"
"outsail","sail faster or better than"
"outdraw","draw a gun faster, or best someone in a gunfight"
"outsell","sell more than others"
"outsell","be sold more often than other, similar products"
"outpace","surpass in speed"
"outplay","excel or defeat in a game"
"overeat","overeat or eat immodestly"
"oversew","sew (two edges) with close stitches that pass over them both"
"overlie","kill by lying on"
"overlie","lie upon"
"outspan","remove the yoke or harness from"
"occlude","block passage through"
"offload","take the load off (a container or vehicle)"
"offload","transfer to a peripheral device, of computer data"
"overact","exaggerate one's acting"
"overawe","subdue, restrain, or overcome by affecting with a feeling of awe"
"overfly","fly over"
"overjoy","cause to feel extremely joyful or happy"
"outride","ride better, faster, or further than"
"outride","hang on during a trial of endurance"
"odorize","cause to smell or be smelly"
"odorise","cause to smell or be smelly"
"overpay","pay too much"
"outface","overcome or cause to waver or submit by (or as if by) staring"
"overtax","tax excessively"
"outcall","make a higher bid than (the previous bid or player)"
"obviate","prevent the occurrence of"
"obviate","do away with"
"oppress","come down on or keep down by unjust use of one's authority"
"oppress","cause to suffer"
"outvote","to defeat by a majority of votes"
"oversee","watch and direct"
"outstay","to surpass in staying power"
"outstay","to stay too long"
"outlive","live longer than"
"outlast","live longer than"
"overtop","look down on"
"outrank","take precedence or surpass others in rank"
"plainly","in a simple manner"
"plainly","unmistakably (`plain' is often used informally for `plainly')"
"passing","to an extreme degree"
"passing","lasting a very short time"
"passing","success in satisfying a test or requirement"
"passing","going by something that is moving in order to get in front of it"
"passing","(American football) a play that involves one player throwing the ball to a teammate"
"passing","a bodily reaction of changing from one place or stage to another"
"passing","the end of something"
"passing","the motion of one object relative to another"
"passing","euphemistic expression for death"
"passing","hasty and without attention to detail"
"passing","of advancing the ball by throwing it"
"passing","allowing you to pass (e.g., an examination or inspection) satisfactorily"
"proudly","with pride"
"privily","confidentially or in secret"
"perhaps","an action that might occur by chance"
"piously","in a devout and pious manner"
"perkily","in a perky manner"
"pettily","in a petty way"
"pithily","in a pithy sententious manner"
"plaguey","in a disagreeable manner"
"plaguey","causing irritation or annoyance"
"plaguey","likely to spread and cause an epidemic disease"
"prosily","in a prosy manner"
"penally","in a punishing manner"
"piggish","resembling swine"
"porcine","resembling swine"
"porcine","repellently fat"
"porcine","relating to or suggesting swine"
"profuse","produced or growing in extreme abundance"
"passive","lacking in energy or will"
"passive","expressing that the subject of the sentence is the patient of the action denoted by the verb"
"passive","peacefully resistant in response to injustice"
"passive","the voice used to indicate that the grammatical subject of the verb is the recipient (not the source) of the action denoted by the verb"
"paneled","fitted or decorated with panels or wainscoting"
"panicky","thrown into a state of intense fear or desperation"
"pushful","marked by aggressive ambition and energy and initiative"
"postwar","belonging to the period after a war"
"prickly","having or covered with protective barbs or quills or spines or thorns or setae etc."
"prickly","very irritable"
"payable","subject to or requiring payment especially as specified"
"payable","a liability account showing how much is owed for goods and services purchased on credit"
"piquant","attracting or delighting"
"piquant","engagingly stimulating or provocative"
"piquant","having an agreeably pungent taste"
"pappose","(of plants such as dandelions and thistles) having pappi or tufts of featherlike hairs or delicate bristles"
"pimpled","blemished by imperfections of the skin"
"pinkish","of a light shade of red"
"painted","having sections or patches colored differently and usually brightly"
"painted","lacking substance or vitality as if produced by painting"
"painted","coated with paint"
"painted","having makeup applied"
"piebald","having sections or patches colored differently and usually brightly"
"popular","(of music or art) new and of general appeal (especially among young people)"
"popular","representing or appealing to or adapted for the benefit of the people at large"
"popular","carried on by or for the people (or citizens) at large"
"popular","regarded with great favor, approval, or affection especially by the general public"
"powdery","as if dulled in color with a sprinkling of powder"
"powdery","consisting of fine particles"
"profane","characterized by profanity or cursing"
"profane","grossly irreverent toward what is held to be sacred"
"profane","not holy because unconsecrated or impure or defiled"
"profane","not concerned with or devoted to religion"
"profane","violate the sacred character of a place or language"
"profane","corrupt morally or by intemperance or sensuality"
"painful","causing physical discomfort"
"painful","exceptionally bad or displeasing"
"painful","causing physical or psychological pain"
"painful","causing misery or pain or distress"
"partial","being or affecting only a part"
"partial","showing favoritism"
"partial","a harmonic with a frequency that is a multiple of the fundamental frequency"
"partial","the derivative of a function of two or more variables with respect to a single variable while the other variables are considered to be constant"
"partial","(followed by `of' or `to') having a strong preference or liking for"
"pledged","bound by or as if by an oath"
"plenary","full in all respects"
"plastic","forming or capable of forming or molding or fashioning"
"plastic","capable of being molded or modeled, especially of earth or clay or other soft material"
"plastic","capable of being influenced or formed"
"plastic","a card, or debit, card"
"plastic","generic name for certain synthetic or semisynthetic materials that can be molded or extruded into objects or films or filaments or used for making e.g. coatings and adhesives"
